id,category_id,name,agb_code,e_climate_change,e_ozone_depletion,e_ionizing_radiation,e_ozone_formation,e_particulate_matter,e_non_carcinogenic_toxicity,e_carcinogenic_toxicity,e_land_water_acidification,e_freshwater_eutrophication,e_marine_eutrophication,e_terrestrial_eutrophication,e_freshwater_ecotoxicity,e_land_use,e_water_use,e_energy_use,e_mineral_use,aw_index,aw_antibio_index,s_child_labour,s_forced_labour,s_fair_salary,s_working_time,s_discrimination,s_health_safety_workers,s_social_benefits_legal_issues,s_workers_rights,s_fair_competition,s_corruption,s_contribution_econ_dev,s_illiteracy,s_health_safety_society,s_indigenous_rights,nutri_score
543d48d3-bf6a-52e2-aae3-f72c9e48455b,dae812be-dca7-56ef-9249-f1cba7208f2c,"Solid vegetable fat (margarine type), for frying",16080,2.58,0.00,0.40,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.15,57.90,416.00,5.05,30.10,0.00,0.000453574,0.090507538,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_E
4ff363a5-a893-5519-8f59-0f4d0c44fa02,dabf7898-23ae-5951-84d8-90a1c445cb69,"Vegetable fat (margarine type), spreadable, 30-40% fat, light, lightly salted",16734,2.22,0.00,0.31,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.05,21.30,97.10,0.60,23.20,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_E
cee10634-8267-5301-9124-c11a1f083d7c,dabf7898-23ae-5951-84d8-90a1c445cb69,"Vegetable fat (margarine type), spreadable, 30-40% fat, light, lightly salted, with plant sterols esters",16742,2.32,0.00,0.30,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.04,38.10,73.30,1.11,23.50,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
052f4148-fc34-5c58-86ad-df67a053353c,dabf7898-23ae-5951-84d8-90a1c445cb69,"Vegetable fat (margarine type), spreadable, 30-40% fat, light, unsalted",16733,2.17,0.00,0.31,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.05,20.70,94.70,0.58,22.90,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_D
2d10008b-1cb0-5cfa-92cb-d81b19f1f15a,dabf7898-23ae-5951-84d8-90a1c445cb69,"Vegetable fat (margarine type), spreadable, 30-40% fat, light, unsalted, rich in omega 3",16736,1.64,0.00,0.33,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.07,35.90,180.00,2.16,21.80,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
19740379-8ab3-5be5-a178-467bccb7d59d,36cf9689-b6fa-5435-a7ec-078e2c1cde49,"Vegetable fat (like margarine), 80% fat, salted",16614,3.99,0.00,0.33,0.01,0.00,0.00,0.00,0.02,0.00,0.02,0.09,54.50,173.00,2.33,33.20,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_D
186d82fd-a1f9-592a-9172-8a61724d05b8,36cf9689-b6fa-5435-a7ec-078e2c1cde49,"Vegetable fat (margarine type), 50-63% fat, light, lightly salted",16738,3.17,0.00,0.31,0.01,0.00,0.00,0.00,0.02,0.00,0.02,0.07,46.50,125.00,1.73,28.40,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_D
20b0b66a-7126-526c-99f4-b1c1f4383734,36cf9689-b6fa-5435-a7ec-078e2c1cde49,"Vegetable fat (margarine type), 60% fat, unsalted, sunflowerseed",16654,2.26,0.00,0.34,0.01,0.00,0.00,0.00,0.02,0.00,0.02,0.07,52.90,253.00,0.95,24.70,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
0a76e38e-e402-5dad-9510-7e5a9633ceee,36cf9689-b6fa-5435-a7ec-078e2c1cde49,"Vegetable fat (margarine type), 70% fat, unsalted",16616,4.28,0.00,0.30,0.01,0.00,0.00,0.00,0.02,0.00,0.02,0.07,29.20,122.00,1.24,33.80,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_D
76f2f453-2c39-5527-8208-92a519855368,36cf9689-b6fa-5435-a7ec-078e2c1cde49,"Vegetable fat (margarine type), 80% fat, unsalted",16615,2.36,0.00,0.39,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.12,55.80,330.00,4.00,28.00,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_D
aeb63927-b49c-5f83-b206-384f35853009,36cf9689-b6fa-5435-a7ec-078e2c1cde49,"Vegetable fat (margarine type), spreadable, 50-63% fat, light, lightly salted, rich in omega 3",16740,2.51,0.00,0.33,0.01,0.00,0.00,0.00,0.02,0.00,0.02,0.08,33.20,199.00,0.92,25.70,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_D
6c1e4455-34bb-5b91-a847-5f636c9240d8,36cf9689-b6fa-5435-a7ec-078e2c1cde49,"Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted",16741,2.00,0.00,0.38,0.01,0.00,0.00,0.00,0.02,0.00,0.02,0.09,44.80,247.00,2.98,25.60,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
0b101a0a-4def-51c3-a133-a5ccdf323ca5,36cf9689-b6fa-5435-a7ec-078e2c1cde49,"Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted, rich in omega 3",16737,2.52,0.00,0.33,0.01,0.00,0.00,0.00,0.02,0.00,0.02,0.08,33.50,201.00,0.93,25.80,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
84978b10-dd46-5152-bdff-2bfa01f2c6fc,36cf9689-b6fa-5435-a7ec-078e2c1cde49,"Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted, with plant sterols esters",16739,2.07,0.00,0.38,0.01,0.00,0.00,0.00,0.02,0.00,0.02,0.10,47.00,263.00,3.18,26.00,0.00,0.000357007,0.07123827,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
a95b8fb8-f499-5096-91e1-4cf6ac881e35,dadc96c3-84aa-511a-827a-0c69e036713f,Cocoa butter,16030,27.40,0.00,0.25,0.05,0.00,0.00,0.00,0.03,0.00,0.06,0.12,62.20,1050.00,0.44,66.20,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_E
3234a2f8-52f8-505b-a7cd-6521b80d443e,7d60b0f4-60b8-5a06-8f8c-65be44924e41,Coconut oil (coprah),16060,4.28,0.00,0.25,0.02,0.00,0.00,0.00,0.04,0.00,0.03,0.14,238.00,436.00,8.63,41.50,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_E
dcc65d95-2486-5832-8b3d-137ae010b3aa,1c1d4d27-e1bb-52bc-bff5-583c99d4c80e,Peanut butter or peanut paste,15202,4.06,0.00,1.11,0.01,0.00,0.00,0.00,0.05,0.00,0.03,0.19,40.90,318.00,9.27,53.20,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_D
1be6af9e-8848-5711-b207-bd7ceec6eea4,0256ab06-58da-5de8-8c8a-b0d14e213f8c,Virgin coconut oil,6,4.03,0.00,0.22,0.03,0.00,0.00,0.00,0.06,0.00,0.03,0.28,214.00,382.00,10.40,36.60,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_E
3f501691-02bb-5068-b911-de258da7792e,7dbe2d32-aa56-58b3-8332-023cedc57c2f,Maize/corn oil,17190,3.52,0.00,0.18,0.02,0.00,0.00,0.00,0.02,0.00,0.02,0.06,242.00,240.00,10.40,26.00,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
102c0e31-a8f6-5e11-9108-95b9fbe16db4,cfb3da80-5ae7-5af5-a66f-d522bf6f7f16,Cottonseed oil,17170,4.07,0.00,0.34,0.02,0.00,0.00,0.00,0.05,0.00,0.06,0.19,166.00,147.00,52.50,43.60,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
3e8cd78f-5840-5468-baf0-e1662fa5ba4e,3fe90872-82a3-51ca-a075-74f5d18933cd,Grapeseed oil,17350,1.81,0.00,0.48,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.02,13.80,53.90,0.22,32.90,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
b642a93f-7b52-5ff6-8b66-12f26c388939,40d3854f-f0a5-54c4-9444-1b1d4f8d9a84,Linseed oil,17180,5.01,0.00,0.47,0.02,0.00,0.00,0.00,0.07,0.00,0.05,0.28,64.30,862.00,2.31,50.30,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_B
b96e1ac1-3640-5863-80c2-39950293aa2e,44b30bbc-83c7-5dc3-886c-2ef17f38b428,Frying oil,16128,2.37,0.00,0.26,0.01,0.00,0.00,0.00,0.02,0.00,0.03,0.09,83.10,501.00,0.75,20.30,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
f88a0822-6886-5f13-97ff-6729d431cbb2,6483dacb-4a66-5f74-b790-ca41eda639c1,Avocado oil,17100,5.84,0.00,0.41,0.02,0.00,0.00,0.00,0.03,0.00,0.04,0.11,86.50,383.00,107.00,56.10,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_B
261e41a6-faaa-5251-bc32-c9fa0f966c95,6483dacb-4a66-5f74-b790-ca41eda639c1,"Olive oil, extra virgin",17270,1.63,0.00,0.28,0.01,0.00,0.00,0.00,0.05,0.00,0.02,0.19,72.40,621.00,22.20,33.40,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_B
d2b3f2f5-15a0-5d6a-9d65-78b4ccfd9657,47e6fb20-f861-5fc9-8f8e-6408056277b4,Palm oil,16129,6.12,0.00,0.19,0.02,0.00,0.00,0.00,0.02,0.00,0.03,0.09,37.40,140.00,1.88,37.70,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_D
67624c3f-2914-5f50-8490-e628f64b63ac,47e6fb20-f861-5fc9-8f8e-6408056277b4,"Palm oil, refined",16150,6.65,0.00,0.20,0.02,0.00,0.00,0.00,0.03,0.00,0.03,0.09,40.90,147.00,1.96,44.30,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_D
de3f7e00-f3f4-518f-bcac-b4adb3cd6460,41cb8c06-5f55-51e3-af8e-19f9ff64df78,Peanut oil,17040,4.27,0.00,0.19,0.02,0.00,0.00,0.00,0.10,0.00,0.06,0.40,98.90,777.00,24.40,39.60,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
41270294-e44f-592a-9dfe-93f524483c98,57baeb27-9242-5598-a0f0-c5bb31e720d5,Rapeseed oil,17130,2.50,0.00,0.26,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.14,47.20,287.00,0.60,20.10,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_B
d08444b4-8a26-5970-8627-a428429fd948,fc111153-1a57-5666-86d5-f5795a05984e,Sesame oil,17400,3.94,0.00,0.43,0.01,0.00,0.00,0.00,0.04,0.00,0.02,0.16,63.20,297.00,0.92,40.20,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
a46c7d20-fe9c-51f3-9fee-f7792e021fdf,7309ff58-25b9-53f8-b7e0-52bebda138cd,Soy oil,17420,3.73,0.00,0.36,0.02,0.00,0.00,0.00,0.02,0.00,0.02,0.05,210.00,321.00,0.72,37.50,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
1eb151c4-bf16-5df9-badc-7d9776f9b4fe,be7cc073-ec42-5ae8-9b06-aec0764776d8,Sunflower oil,17440,2.36,0.00,0.26,0.01,0.00,0.00,0.00,0.02,0.00,0.03,0.08,92.30,555.00,0.79,20.50,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
51ab0f73-3215-5f12-9a74-93821fd76a70,51d003c2-614d-5c5d-822b-d9975bab2d7f,Combined oil (blended vegetable oils),17700,2.50,0.00,0.25,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.13,63.00,409.00,0.74,20.60,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
6aed5f3f-a6aa-5e0b-9bf1-3f60bd135ba1,51d003c2-614d-5c5d-822b-d9975bab2d7f,Combined oil (mix of olive oil and seeds oil),17701,2.24,0.00,0.24,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.15,56.80,416.00,4.99,21.50,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_C
94383bd2-231f-576d-a50b-5ec700ee003f,c2d00545-7b34-57cf-b6f9-f55dce68b86a,Hazelnut oil,17210,9.82,0.00,0.52,0.06,0.00,0.00,0.00,0.14,0.00,0.13,0.64,231.00,1480.00,25.40,78.90,0.00,0,0,0.02,0.03,0.18,0.02,0.12,0.41,0.06,1.08,0.00,0.75,-0.05,0.04,0.04,0.03,Nutriscore_B
9c1f2cf5-06f5-5334-b43c-1daf998a3184,38ae980d-fcc0-593d-a654-01b97103c20b,Chili con carne,25111,19.60,0.00,1.46,0.03,0.00,0.00,0.00,0.27,0.00,0.06,1.17,101.00,1230.00,1.91,67.80,0.00,0.236320191,5.769598119,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_B
04b99539-ac4a-5a1d-ac8d-5037e10e515a,38ae980d-fcc0-593d-a654-01b97103c20b,"White bean stew, canned",25002,0.60,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,5.59,17.80,0.72,13.30,0.00,0.600884762,12.17005647,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_B
7ae3297e-a8a0-548b-8ddc-44a7bd0e1839,38ae980d-fcc0-593d-a654-01b97103c20b,"White bean stew, with duck or goose, canned",25099,0.69,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,6.70,16.40,0.67,15.00,0.00,0.600884762,12.17005647,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_C
ac4f9f8f-6747-5d7e-a127-6d1eb00690ff,38ae980d-fcc0-593d-a654-01b97103c20b,"White bean stew, with pork, canned",25098,2.13,0.00,0.56,0.01,0.00,0.00,0.00,0.03,0.00,0.01,0.11,51.60,98.40,1.15,25.00,0.00,0.600884762,12.17005647,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_C
b2c43fd9-9197-511b-a778-409007bceaae,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Falafel, prepacked",25590,1.44,0.00,0.93,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.04,24.10,145.00,1.73,35.60,0.00,0.51990452,0.029132693,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_B
1b48746f-d90c-50e1-9b26-14c519ae7b5d,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Plant-based ball with wheat and/or soybean, prepacked",25589_1,2.25,0.00,2.41,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.05,44.60,136.00,0.72,72.40,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_C
a4d576e3-b8aa-50a9-8cac-d2955b74ff6f,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Plant-based patty or steak from lentil, soybean and vegetables",25591,1.68,0.00,0.93,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.03,36.00,145.00,0.79,37.10,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_A
69dc88b8-2b55-50eb-8c99-3afd23e9fe14,fce124d8-012e-5c93-8e63-b43da04bd3b6,Plant-based patty or steak from soybean and cheese,25595,2.56,0.00,0.96,0.01,0.00,0.00,0.00,0.02,0.00,0.02,0.07,17.30,139.00,1.06,41.40,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_D
98ec61d3-0cb7-5c81-8c93-3bbe46575d3d,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Plant-based patty or steak from soybean, cheese and vegetables",25597_1,2.17,0.00,0.93,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.05,14.70,121.00,0.97,39.70,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_B
8192039c-f049-5746-9d31-c582431d6db0,fce124d8-012e-5c93-8e63-b43da04bd3b6,Plant-based patty or steak from wheat and soybean (not vegan),25594,2.83,0.00,2.88,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.10,63.20,198.00,1.22,85.40,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_B
83f326e1-a622-5b79-badb-8965bfbf9149,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Plant-based patty or steak from wheat and soybean (vegan), prepacked",25593,2.13,0.00,2.15,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.04,42.70,141.00,0.63,66.60,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_A
7a216ae1-e739-510d-95bb-ff75ed25e756,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Schnitzel, soybean and wheat-based (not vegan)",25228,1.95,0.00,1.37,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.07,38.70,149.00,0.62,46.60,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_B
4fe5f5c7-f98e-5c0c-a80a-092b15fd6664,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Schnitzel, soybean and wheat-based (vegan)",25229,1.79,0.00,1.64,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.04,36.20,134.00,0.51,51.60,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_A
be3aec69-a80c-5cd6-bd20-0a56af366fca,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Schnitzel, soybean, wheat and cheese-based, cordon bleu-style",25230,2.74,0.00,1.48,0.01,0.00,0.00,0.00,0.03,0.00,0.01,0.11,47.40,185.00,0.67,50.30,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_D
8d04a9f5-5092-5d49-994c-12d75283535c,fce124d8-012e-5c93-8e63-b43da04bd3b6,Soy patty or vegetable escalope,20914,2.17,0.00,2.08,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.04,42.70,150.00,0.63,65.50,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_C
f0144f81-77d0-5367-9c33-1557400ca07e,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Soy-based patty, plain (vegetable steak), prepacked (1)",25596,2.12,0.00,2.41,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.04,39.50,104.00,0.66,71.50,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_B
6a9b0f01-8098-5eb8-904a-fdf8d586e0ee,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Soy-based patty, plain (vegetable steak), prepacked (2)",25596_1,2.02,0.00,0.92,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.03,10.10,102.00,1.67,40.90,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_B
cf50bc15-1af0-5264-9d23-020cf59b7a79,fce124d8-012e-5c93-8e63-b43da04bd3b6,"Soy-based patty, Provencal-style (vegetable steak)",25596_2,2.04,0.00,2.87,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.04,38.20,86.10,0.69,80.70,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_B
1aa0f6a4-ce98-56b6-ba01-a5b9628fc92b,fce124d8-012e-5c93-8e63-b43da04bd3b6,Vegetable ball (without meat),25589_2,2.28,0.00,2.06,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,54.10,192.00,0.84,61.60,0.00,0.51990452,0.029132693,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_C
21efc966-df2a-5aaf-9f3f-3f2ad2f31a81,fce124d8-012e-5c93-8e63-b43da04bd3b6,Vegetable Hot-dog sausage,25232_2,2.21,0.00,1.20,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,35.90,141.00,0.64,45.00,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_D
9bb73dd2-3c73-5e0a-9d78-1465d5b03e3c,df92a08b-c189-542b-8740-0c833f2a01d5,Cereal patty (without soybean),25233_2,2.07,0.00,0.88,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.05,24.00,172.00,0.75,38.10,0.00,0,0,0.12,0.30,2.99,0.02,0.34,0.71,1.83,1.83,0.01,2.02,-0.08,1.73,2.00,0.06,Nutriscore_C
1ca34e97-2163-5068-86e2-44a4681c5ca8,df92a08b-c189-542b-8740-0c833f2a01d5,Cereal patty with cheese (without soybean),25233_1,2.10,0.00,0.99,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.07,22.10,132.00,0.64,36.30,0.00,0,0,0.12,0.30,2.99,0.02,0.34,0.71,1.83,1.83,0.01,2.02,-0.08,1.73,2.00,0.06,Nutriscore_C
d306e8d8-61d2-5e3f-82f8-07191a170b6a,df92a08b-c189-542b-8740-0c833f2a01d5,Cereal patty with vegetables (without soybean),25234,1.61,0.00,0.98,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.04,16.60,103.00,0.97,36.30,0.00,0,0,0.12,0.30,2.99,0.02,0.34,0.71,1.83,1.83,0.01,2.02,-0.08,1.73,2.00,0.06,Nutriscore_C
fa9b7b45-1555-5c23-92d7-8e84655b558e,df92a08b-c189-542b-8740-0c833f2a01d5,Plant-based patty or steak from wheat (seitan) and vegetables,25592,1.66,0.00,1.15,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.04,21.00,102.00,1.26,40.10,0.00,0,0,0.12,0.30,2.99,0.02,0.34,0.71,1.83,1.83,0.01,2.02,-0.08,1.73,2.00,0.06,Nutriscore_B
fd2cbb75-1e23-59fa-9b73-a97be44cd9dd,df92a08b-c189-542b-8740-0c833f2a01d5,Plant-based sausage with wheat or seitan,25232_1,2.51,0.00,1.53,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.07,34.70,188.00,0.64,57.20,0.00,0,0,0.01,0.02,0.11,0.02,0.08,0.42,0.08,0.57,0.01,0.85,-0.04,0.04,0.03,0.04,Nutriscore_D
9935e76f-b1df-5df0-85d4-cb695d057300,df92a08b-c189-542b-8740-0c833f2a01d5,Wheat-based nuggets (wo soybean),25225,1.84,0.00,0.83,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.06,27.80,156.00,0.51,34.90,0.00,0,0,0.12,0.30,2.99,0.02,0.34,0.71,1.83,1.83,0.01,2.02,-0.08,1.73,2.00,0.06,Nutriscore_B
d2e6c193-e176-5955-ba21-20912c347644,e28d343b-3bc3-504e-981d-b09f7050ca0e,"Bolognese-style pasta (spaghetti, tagliatelle)",25085,6.51,0.00,1.26,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.31,40.00,374.00,1.85,58.20,0.00,4.370909681,13.06450329,0.12,0.30,2.99,0.02,0.34,0.71,1.83,1.83,0.01,2.02,-0.08,1.73,2.00,0.06,Nutriscore_C
e1eeffe0-2e46-5a61-a159-bb9cf4a98710,e28d343b-3bc3-504e-981d-b09f7050ca0e,"Carbonara-style pasta (spaghetti, tagliatelle)",25135,3.61,0.00,0.91,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.14,41.00,191.00,1.52,48.70,0.00,2.919748211,23.65474892,0.12,0.30,2.99,0.02,0.34,0.71,1.83,1.83,0.01,2.02,-0.08,1.73,2.00,0.06,Nutriscore_C
